partid,partid0,period,period_id,treat_id,promo,ext_impact,frcast_type,promo_yn,ext_impact_pn,frcast_type_ab,stat_frcast,experts,part_frcast,actual_sales,APE,adjustment,MASE,forecaster_type,forecaster,mean_part_mape,relative_absolute_error,ASE_naive,series_id,week_1,week_2,week_3,week_4,week_5,week_6,week_7,week_8,week_9,week_10,week_11,week_12,week_13,week_14,week_15,week_16,week_17,week_18,week_19,week_20,week_21,week_22,week_23,week_24,week_25,naïve_abs_error_w2w1,naïve_abs_error_w3w2,naïve_abs_error_w4w3,naïve_abs_error_w5w4,naïve_abs_error_w6w5,naïve_abs_error_w7w6,naïve_abs_error_w8w7,naïve_abs_error_w9w8,naïve_abs_error_w10w9,naïve_abs_error_w11w10,naïve_abs_error_w12w11,naïve_abs_error_w13w12,naïve_abs_error_w14w13,naïve_abs_error_w15w14,naïve_abs_error_w16w15,naïve_abs_error_w17w16,naïve_abs_error_w18w17,naïve_abs_error_w19w18,naïve_abs_error_w20w19,naïve_abs_error_w21w20,naïve_abs_error_w22w21,naïve_abs_error_w23w22,naïve_abs_error_w24w23,MAE_naive,MASE,avg_actual_sales,_merge,treat_id_label,treatment_code,forecaster_type_code,partid0_code,frcast_type_code,promo_yn_code,ext_impact_pn_code,obs_num,stat_mape,APE,adjustment,MASE,mape,,zscore,outlier,zscore_part_mape,outlier_part_mape
39,Human,F1,1,1,1,1,0,yes promo,positive,baseline,127,740,788,746,5.630,661,0.402,human,1,10,0,0,1,220,280,667,200,213,232,293,296,223,227,223,211,213,798,185,193,214,199,189,194,182,159,159,155,NA,60,387,467,13,19,61,3,73,4,4,12,2,585,613,8,21,15,10,5,12,23,0,4,104,0,255.21,Matched (3),Yes-promo_Positive-impact_Baseline-forecast,Yes-promo_Positive-impact_Baseline-forecast,human,Human,baseline,yes promo,positive,80,83,5.630,661,0.402,6,,-1,0,0,0
39,Human,F2,2,4,1,0,1,yes promo,negative,advanced,4601,4400,4200,3768,11.465,-401,0.395,human,1,10,1,0,2,121,156,4012,335,320,165,281,175,181,126,135,103,112,3900,142,88,137,80,138,172,4787,194,189,92,NA,35,3856,3677,15,155,116,106,6,55,9,32,9,3788,3758,54,49,57,58,34,4615,4593,5,97,1095,0,672.54,Matched (3),Yes-promo_Negative-impact_Advanced-forecast,Yes-promo_Negative-impact_Advanced-forecast,human,Human,advanced,yes promo,negative,147,22,11.465,-401,0.395,11,,-1,0,0,0
39,Human,F3,3,6,0,0,0,no promo,negative,baseline,2243,2350,2356,2480,5.000,113,0.793,human,1,10,1,1,3,1921,1887,1783,1640,1620,1572,1431,1567,1480,1666,2000,2024,2189,2253,2262,2021,2446,2499,2787,2326,2486,2189,2284,2366,NA,34,104,143,20,48,141,136,87,186,334,24,165,64,9,241,425,53,288,461,160,297,95,82,156,1,2029.13,Matched (3),No-promo_Negative-impact_Baseline-forecast,No-promo_Negative-impact_Baseline-forecast,human,Human,baseline,no promo,negative,355,10,5.000,113,0.793,5,,-1,0,-1,0
39,Human,F4,4,2,1,1,1,yes promo,positive,advanced,602,1991,955,2029,52.932,353,4.619,human,1,10,1,1,4,580,606,620,607,630,568,840,1361,633,624,570,647,652,636,659,501,658,596,687,637,1991,490,479,600,NA,26,14,13,23,62,272,521,728,9,54,77,5,16,23,158,157,62,91,50,1354,1501,11,121,233,5,703.00,Matched (3),Yes-promo_Positive-impact_Advanced-forecast,Yes-promo_Positive-impact_Advanced-forecast,human,Human,advanced,yes promo,positive,519,70,52.932,353,4.619,53,,-1,0,2,0
39,Human,F5,5,3,1,0,0,yes promo,negative,baseline,410,3500,3756,3601,4.304,3346,0.181,human,1,10,0,0,5,440,420,412,438,431,3900,407,423,427,434,3350,404,412,424,410,423,420,421,3756,412,413,417,431,410,NA,20,8,26,7,3469,3493,16,4,7,2916,2946,8,12,14,13,3,1,3335,3344,1,4,14,21,856,0,826.46,Matched (3),Yes-promo_Negative-impact_Baseline-forecast,Yes-promo_Negative-impact_Baseline-forecast,human,Human,baseline,yes promo,negative,604,89,4.304,3346,0.181,4,,-1,0,-1,0
39,Human,F6,6,5,0,1,0,no promo,positive,baseline,1702,1530,1550,1499,3.402,-152,0.445,human,1,10,0,1,6,1624,1580,1609,1664,1682,1818,1640,1498,1712,1608,1506,1556,1565,1494,1526,1235,1482,1391,1516,1388,1705,1634,1557,1451,NA,43,29,55,18,136,178,142,214,104,102,50,9,70,31,291,248,91,125,128,317,71,77,106,115,0,1560.04,Matched (3),No-promo_Positive-impact_Baseline-forecast,No-promo_Positive-impact_Baseline-forecast,human,Human,baseline,no promo,positive,732,14,3.402,-152,0.445,3,,-1,0,-1,0
39,Human,F7,7,1,1,1,0,yes promo,positive,baseline,1006,2150,2314,2320,0.259,1308,0.016,human,1,10,0,0,7,1000,2000,800,1245,1109,821,690,403,730,639,1378,1109,1189,2214,1200,1300,1279,1400,902,730,738,903,983,1473,NA,1000,1200,445,136,288,131,287,327,91,739,269,80,1025,1014,100,21,121,498,172,8,165,80,490,378,0,1093.13,Matched (3),Yes-promo_Positive-impact_Baseline-forecast,Yes-promo_Positive-impact_Baseline-forecast,human,Human,baseline,yes promo,positive,808,57,0.259,1308,0.016,0,,-1,0,-1,0
39,Human,F8,8,1,1,1,0,yes promo,positive,baseline,3556,4527,4750,4434,7.127,1194,0.995,human,1,10,0,0,8,3514,3346,3301,2864,3185,3400,3451,3389,4387,3145,3389,4527,3389,3406,3219,3220,3334,3476,3684,3561,3576,3409,3333,3531,NA,168,45,437,321,215,51,62,998,1242,244,1138,1138,17,187,1,114,142,208,123,15,167,76,198,318,1,3459.83,Matched (3),Yes-promo_Positive-impact_Baseline-forecast,Yes-promo_Positive-impact_Baseline-forecast,human,Human,baseline,yes promo,positive,912,20,7.127,1194,0.995,7,,-1,0,0,0
39,Human,F9,9,6,0,0,0,no promo,negative,baseline,4324,4000,4315,3698,16.685,-9,4.411,human,1,10,1,2,9,3856,3881,3903,4261,3863,3883,3886,4274,3883,3873,3893,3911,4044,4241,3849,3901,3918,3914,3923,4058,4272,3913,3904,3947,NA,25,22,358,398,20,3,388,391,10,20,18,133,197,392,52,17,4,9,135,214,359,9,43,140,4,3968.79,Matched (3),No-promo_Negative-impact_Baseline-forecast,No-promo_Negative-impact_Baseline-forecast,human,Human,baseline,no promo,negative,1073,17,16.685,-9,4.411,17,,-1,0,0,0
39,Human,F10,10,4,1,0,1,yes promo,negative,advanced,2044,2050,1767,1906,7.293,-277,0.272,human,1,10,1,0,10,768,2189,896,1280,2389,896,640,672,768,672,1088,976,1437,2666,1385,998,1404,1275,1152,768,640,896,1024,900,NA,1421,1293,384,1109,1493,256,32,96,96,416,112,461,1229,1281,387,406,129,123,384,128,256,128,124,511,0,1157.46,Matched (3),Yes-promo_Negative-impact_Advanced-forecast,Yes-promo_Negative-impact_Advanced-forecast,human,Human,advanced,yes promo,negative,1272,7,7.293,-277,0.272,7,,-1,0,0,0
39,Human,F11,11,2,1,1,1,yes promo,positive,advanced,780,900,990,1017,2.655,210,0.153,human,1,10,0,0,11,723,1137,810,759,798,801,831,882,855,921,1212,681,738,777,735,822,804,1167,402,729,696,977,747,747,NA,414,327,51,39,3,30,51,27,66,291,531,57,39,42,87,18,363,765,327,33,281,230,0,177,0,822.96,Matched (3),Yes-promo_Positive-impact_Advanced-forecast,Yes-promo_Positive-impact_Advanced-forecast,human,Human,advanced,yes promo,positive,1421,23,2.655,210,0.153,3,,-1,0,-1,0
39,Human,F12,12,6,0,0,0,no promo,negative,baseline,1353,1300,1285,1260,1.984,-68,0.216,human,1,10,0,1,12,1527,1434,1467,1425,1565,1206,1508,1338,1475,1373,1513,1503,1512,1445,1476,1406,1454,1691,1404,1240,1340,1264,1260,1216,NA,93,33,43,140,359,302,170,137,102,140,10,8,67,31,70,48,237,287,164,100,76,4,44,116,0,1418.36,Matched (3),No-promo_Negative-impact_Baseline-forecast,No-promo_Negative-impact_Baseline-forecast,human,Human,baseline,no promo,negative,1431,7,1.984,-68,0.216,2,,-1,0,-1,0
39,Human,F13,13,3,1,0,0,yes promo,negative,baseline,1752,2400,2445,2449,0.163,693,0.013,human,1,10,0,0,13,1999,2324,1828,2041,1955,2060,1764,2668,2061,2088,2018,1978,1991,2725,1689,1933,2059,1881,2599,1822,1719,1508,1508,1552,NA,325,496,213,85,105,296,904,606,27,70,41,14,734,1036,244,126,178,718,777,103,211,0,44,320,0,1990.47,Matched (3),Yes-promo_Negative-impact_Baseline-forecast,Yes-promo_Negative-impact_Baseline-forecast,human,Human,baseline,yes promo,negative,1685,28,0.163,693,0.013,0,,-1,0,-1,0
39,Human,F14,14,4,1,0,1,yes promo,negative,advanced,3321,3500,2993,3301,9.331,-328,0.493,human,1,10,15,0,14,2215,2075,2390,4600,2285,1998,2161,2213,2199,2146,4434,1975,1866,1704,1811,1690,3446,1843,1861,1808,1838,1811,1854,1805,NA,140,315,2210,2315,288,164,51,14,53,2288,2459,109,163,108,121,1756,1604,19,54,30,26,42,49,625,0,2251.08,Matched (3),Yes-promo_Negative-impact_Advanced-forecast,Yes-promo_Negative-impact_Advanced-forecast,human,Human,advanced,yes promo,negative,1781,1,9.331,-328,0.493,9,,-1,0,0,0
39,Human,F15,15,5,0,1,0,no promo,positive,baseline,427,510,340,521,34.741,-87,6.597,human,1,10,2,9,15,532,505,579,549,469,461,465,500,472,474,476,469,489,530,486,502,524,512,509,562,542,490,527,541,NA,27,74,30,80,8,4,35,28,2,2,7,20,41,44,16,22,12,3,53,20,52,37,14,27,7,506.88,Matched (3),No-promo_Positive-impact_Baseline-forecast,No-promo_Positive-impact_Baseline-forecast,human,Human,baseline,no promo,positive,1919,18,34.741,-87,6.597,35,,-1,0,1,0
39,Human,F16,16,2,1,1,1,yes promo,positive,advanced,780,850,899,796,12.940,119,0.741,human,1,10,6,0,16,818,263,291,280,314,373,364,400,907,306,376,441,316,354,828,498,431,455,465,458,430,423,380,450,NA,555,28,11,34,59,9,36,507,601,70,65,125,38,474,330,67,24,10,7,28,7,43,70,139,1,442.54,Matched (3),Yes-promo_Positive-impact_Advanced-forecast,Yes-promo_Positive-impact_Advanced-forecast,human,Human,advanced,yes promo,positive,1991,2,12.940,119,0.741,13,,-1,0,0,0
39,Human,F17,17,4,1,0,1,yes promo,negative,advanced,3831,4155,4355,3980,9.422,524,0.999,human,1,10,3,0,17,2725,4037,2923,3058,3112,2795,2563,2713,2540,2548,2580,4155,2345,2345,2305,2330,2263,2255,2513,2353,2245,2755,2308,2212,NA,1312,1114,135,54,317,232,150,173,8,32,1575,1810,0,40,25,67,8,258,160,108,510,447,97,375,1,2665.81,Matched (3),Yes-promo_Negative-impact_Advanced-forecast,Yes-promo_Negative-impact_Advanced-forecast,human,Human,advanced,yes promo,negative,2107,4,9.422,524,0.999,9,,-1,0,0,0
39,Human,F18,18,4,1,0,1,yes promo,negative,advanced,4211,3988,4113,3999,2.851,-98,0.160,human,1,10,1,0,18,1756,1658,3353,1758,1524,1516,1655,1366,1651,2170,1608,1592,1639,1668,4398,1582,1609,3988,1508,1544,1644,1623,1669,1383,NA,98,1696,1596,234,7,138,289,285,519,562,16,47,29,2731,2816,27,2379,2480,36,100,21,45,286,715,0,1910.83,Matched (3),Yes-promo_Negative-impact_Advanced-forecast,Yes-promo_Negative-impact_Advanced-forecast,human,Human,advanced,yes promo,negative,2294,5,2.851,-98,0.160,3,,-1,0,-1,0
39,Human,F19,19,1,1,1,0,yes promo,positive,baseline,550,2450,2473,2667,7.274,1923,0.362,human,1,10,0,0,19,640,600,560,690,655,2700,535,615,635,670,2255,520,560,620,550,615,600,605,2475,560,565,585,740,550,NA,40,40,130,35,2045,2165,80,20,35,1585,1735,40,60,70,65,15,5,1870,1915,5,20,155,190,536,0,837.50,Matched (3),Yes-promo_Positive-impact_Baseline-forecast,Yes-promo_Positive-impact_Baseline-forecast,human,Human,baseline,yes promo,positive,2457,79,7.274,1923,0.362,7,,-1,0,0,0
39,Human,F20,20,6,0,0,0,no promo,negative,baseline,3199,3000,3150,3330,5.405,-49,1.025,human,1,10,1,1,20,3295,3323,3068,3170,2949,2890,2603,3089,3422,3332,3384,3448,3399,3344,3154,3481,3309,3187,3116,2916,3324,3417,3265,3043,NA,28,256,102,221,59,287,487,333,90,52,64,49,55,191,327,171,122,71,201,409,93,152,222,176,1,3205.38,Matched (3),No-promo_Negative-impact_Baseline-forecast,No-promo_Negative-impact_Baseline-forecast,human,Human,baseline,no promo,negative,2512,4,5.405,-49,1.025,5,,-1,0,0,0
39,Human,F21,21,5,0,1,0,no promo,positive,baseline,2973,3000,3166,3001,5.498,193,3.048,human,1,10,6,1,21,3026,3023,2980,3022,2994,2975,2993,2898,2975,3048,3036,3238,3099,3019,2981,2969,2992,3020,2995,3040,3038,3062,3053,3258,NA,2,43,42,28,20,18,95,77,73,12,202,139,81,38,12,23,29,25,45,2,24,9,205,54,3,3030.66,Matched (3),No-promo_Positive-impact_Baseline-forecast,No-promo_Positive-impact_Baseline-forecast,human,Human,baseline,no promo,positive,2665,1,5.498,193,3.048,5,,-1,0,0,0
39,Human,F22,22,3,1,0,0,yes promo,negative,baseline,2367,4400,4400,4001,9.973,2033,0.470,human,1,10,0,0,22,2429,2633,2486,2186,4286,2285,2275,2482,2049,2477,4255,2412,2388,2458,2501,4597,2373,2413,4981,2261,2316,2466,2435,2503,NA,205,147,300,2100,2001,11,207,433,428,1778,1843,24,70,43,2096,2224,40,2568,2720,55,150,31,68,850,0,2747.87,Matched (3),Yes-promo_Negative-impact_Baseline-forecast,Yes-promo_Negative-impact_Baseline-forecast,human,Human,baseline,yes promo,negative,2842,41,9.973,2033,0.470,10,,-1,0,0,0
39,Human,F23,23,3,1,0,0,yes promo,negative,baseline,1152,2000,2240,2490,10.040,1088,0.445,human,1,10,0,0,23,1065,1083,3844,1008,900,897,945,1992,942,942,930,966,1017,3112,963,1017,1164,1065,1008,1047,1035,900,1017,1056,NA,18,2761,2836,108,3,48,1047,1050,0,12,36,51,2095,2149,54,147,99,57,39,12,135,117,39,561,0,1246.46,Matched (3),Yes-promo_Negative-impact_Baseline-forecast,Yes-promo_Negative-impact_Baseline-forecast,human,Human,baseline,yes promo,negative,2971,54,10.040,1088,0.445,10,,-1,0,0,0
39,Human,F24,24,2,1,1,1,yes promo,positive,advanced,2520,2300,2415,2506,3.631,-105,0.225,human,1,10,7,0,24,1120,1210,2641,1310,1635,1770,1450,1795,1020,1275,1385,1505,1295,1650,1610,1150,1525,1200,1680,1790,2129,1720,1945,1200,NA,90,1431,1331,325,135,320,345,775,255,110,120,210,355,40,460,375,325,480,110,339,409,225,745,405,0,1542.08,Matched (3),Yes-promo_Positive-impact_Advanced-forecast,Yes-promo_Positive-impact_Advanced-forecast,human,Human,advanced,yes promo,positive,3034,1,3.631,-105,0.225,4,,-1,0,-1,0
40,Human,F1,1,1,1,1,0,yes promo,positive,baseline,127,740,740,746,0.804,613,0.057,human,1,9,0,0,1,220,280,667,200,213,232,293,296,223,227,223,211,213,798,185,193,214,199,189,194,182,159,159,155,NA,60,387,467,13,19,61,3,73,4,4,12,2,585,613,8,21,15,10,5,12,23,0,4,104,0,255.21,Matched (3),Yes-promo_Positive-impact_Baseline-forecast,Yes-promo_Positive-impact_Baseline-forecast,human,Human,baseline,yes promo,positive,5,83,0.804,613,0.057,1,,-1,0,-1,0
40,Human,F2,2,4,1,0,1,yes promo,negative,advanced,4601,4400,4600,3768,22.081,-1,0.760,human,1,9,1,0,2,121,156,4012,335,320,165,281,175,181,126,135,103,112,3900,142,88,137,80,138,172,4787,194,189,92,NA,35,3856,3677,15,155,116,106,6,55,9,32,9,3788,3758,54,49,57,58,34,4615,4593,5,97,1095,1,672.54,Matched (3),Yes-promo_Negative-impact_Advanced-forecast,Yes-promo_Negative-impact_Advanced-forecast,human,Human,advanced,yes promo,negative,155,22,22.081,-1,0.760,22,,-1,0,0,0
40,Human,F3,3,6,0,0,0,no promo,negative,baseline,2243,2350,2380,2480,4.032,137,0.639,human,1,9,0,1,3,1921,1887,1783,1640,1620,1572,1431,1567,1480,1666,2000,2024,2189,2253,2262,2021,2446,2499,2787,2326,2486,2189,2284,2366,NA,34,104,143,20,48,141,136,87,186,334,24,165,64,9,241,425,53,288,461,160,297,95,82,156,1,2029.13,Matched (3),No-promo_Negative-impact_Baseline-forecast,No-promo_Negative-impact_Baseline-forecast,human,Human,baseline,no promo,negative,359,10,4.032,137,0.639,4,,-1,0,-1,0
40,Human,F4,4,2,1,1,1,yes promo,positive,advanced,602,1991,1990,2029,1.922,1388,0.168,human,1,9,0,0,4,580,606,620,607,630,568,840,1361,633,624,570,647,652,636,659,501,658,596,687,637,1991,490,479,600,NA,26,14,13,23,62,272,521,728,9,54,77,5,16,23,158,157,62,91,50,1354,1501,11,121,233,0,703.00,Matched (3),Yes-promo_Positive-impact_Advanced-forecast,Yes-promo_Positive-impact_Advanced-forecast,human,Human,advanced,yes promo,positive,478,70,1.922,1388,0.168,2,,-1,0,-1,0
40,Human,F5,5,3,1,0,0,yes promo,negative,baseline,410,3500,3900,3601,8.303,3490,0.349,human,1,9,0,0,5,440,420,412,438,431,3900,407,423,427,434,3350,404,412,424,410,423,420,421,3756,412,413,417,431,410,NA,20,8,26,7,3469,3493,16,4,7,2916,2946,8,12,14,13,3,1,3335,3344,1,4,14,21,856,0,826.46,Matched (3),Yes-promo_Negative-impact_Baseline-forecast,Yes-promo_Negative-impact_Baseline-forecast,human,Human,baseline,yes promo,negative,618,89,8.303,3490,0.349,8,,-1,0,0,0
40,Human,F6,6,5,0,1,0,no promo,positive,baseline,1702,1530,1500,1499,0.067,-202,0.009,human,1,9,0,0,6,1624,1580,1609,1664,1682,1818,1640,1498,1712,1608,1506,1556,1565,1494,1526,1235,1482,1391,1516,1388,1705,1634,1557,1451,NA,43,29,55,18,136,178,142,214,104,102,50,9,70,31,291,248,91,125,128,317,71,77,106,115,0,1560.04,Matched (3),No-promo_Positive-impact_Baseline-forecast,No-promo_Positive-impact_Baseline-forecast,human,Human,baseline,no promo,positive,675,14,0.067,-202,0.009,0,,-1,0,-1,0
40,Human,F7,7,1,1,1,0,yes promo,positive,baseline,1006,2150,2190,2320,5.603,1184,0.344,human,1,9,0,0,7,1000,2000,800,1245,1109,821,690,403,730,639,1378,1109,1189,2214,1200,1300,1279,1400,902,730,738,903,983,1473,NA,1000,1200,445,136,288,131,287,327,91,739,269,80,1025,1014,100,21,121,498,172,8,165,80,490,378,0,1093.13,Matched (3),Yes-promo_Positive-impact_Baseline-forecast,Yes-promo_Positive-impact_Baseline-forecast,human,Human,baseline,yes promo,positive,792,57,5.603,1184,0.344,6,,-1,0,0,0
40,Human,F8,8,1,1,1,0,yes promo,positive,baseline,3556,4527,4500,4434,1.488,944,0.208,human,1,9,0,0,8,3514,3346,3301,2864,3185,3400,3451,3389,4387,3145,3389,4527,3389,3406,3219,3220,3334,3476,3684,3561,3576,3409,3333,3531,NA,168,45,437,321,215,51,62,998,1242,244,1138,1138,17,187,1,114,142,208,123,15,167,76,198,318,0,3459.83,Matched (3),Yes-promo_Positive-impact_Baseline-forecast,Yes-promo_Positive-impact_Baseline-forecast,human,Human,baseline,yes promo,positive,961,20,1.488,944,0.208,1,,-1,0,-1,0
40,Human,F9,9,6,0,0,0,no promo,negative,baseline,4324,4000,3900,3698,5.462,-424,1.444,human,1,9,0,1,9,3856,3881,3903,4261,3863,3883,3886,4274,3883,3873,3893,3911,4044,4241,3849,3901,3918,3914,3923,4058,4272,3913,3904,3947,NA,25,22,358,398,20,3,388,391,10,20,18,133,197,392,52,17,4,9,135,214,359,9,43,140,1,3968.79,Matched (3),No-promo_Negative-impact_Baseline-forecast,No-promo_Negative-impact_Baseline-forecast,human,Human,baseline,no promo,negative,1081,17,5.462,-424,1.444,5,,-1,0,0,0
40,Human,F10,10,4,1,0,1,yes promo,negative,advanced,2044,2050,2000,1906,4.932,-44,0.184,human,1,9,1,0,10,768,2189,896,1280,2389,896,640,672,768,672,1088,976,1437,2666,1385,998,1404,1275,1152,768,640,896,1024,900,NA,1421,1293,384,1109,1493,256,32,96,96,416,112,461,1229,1281,387,406,129,123,384,128,256,128,124,511,0,1157.46,Matched (3),Yes-promo_Negative-impact_Advanced-forecast,Yes-promo_Negative-impact_Advanced-forecast,human,Human,advanced,yes promo,negative,1291,7,4.932,-44,0.184,5,,-1,0,-1,0
40,Human,F11,11,2,1,1,1,yes promo,positive,advanced,780,900,980,1017,3.638,200,0.209,human,1,9,0,0,11,723,1137,810,759,798,801,831,882,855,921,1212,681,738,777,735,822,804,1167,402,729,696,977,747,747,NA,414,327,51,39,3,30,51,27,66,291,531,57,39,42,87,18,363,765,327,33,281,230,0,177,0,822.96,Matched (3),Yes-promo_Positive-impact_Advanced-forecast,Yes-promo_Positive-impact_Advanced-forecast,human,Human,advanced,yes promo,positive,1378,23,3.638,200,0.209,4,,-1,0,-1,0
40,Human,F12,12,6,0,0,0,no promo,negative,baseline,1353,1300,1450,1260,15.079,97,1.640,human,1,9,2,4,12,1527,1434,1467,1425,1565,1206,1508,1338,1475,1373,1513,1503,1512,1445,1476,1406,1454,1691,1404,1240,1340,1264,1260,1216,NA,93,33,43,140,359,302,170,137,102,140,10,8,67,31,70,48,237,287,164,100,76,4,44,116,2,1418.36,Matched (3),No-promo_Negative-impact_Baseline-forecast,No-promo_Negative-impact_Baseline-forecast,human,Human,baseline,no promo,negative,1533,7,15.079,97,1.640,15,,-1,0,0,0
40,Human,F13,13,3,1,0,0,yes promo,negative,baseline,1752,2400,2200,2449,10.167,448,0.779,human,1,9,0,0,13,1999,2324,1828,2041,1955,2060,1764,2668,2061,2088,2018,1978,1991,2725,1689,1933,2059,1881,2599,1822,1719,1508,1508,1552,NA,325,496,213,85,105,296,904,606,27,70,41,14,734,1036,244,126,178,718,777,103,211,0,44,320,1,1990.47,Matched (3),Yes-promo_Negative-impact_Baseline-forecast,Yes-promo_Negative-impact_Baseline-forecast,human,Human,baseline,yes promo,negative,1647,28,10.167,448,0.779,10,,-1,0,0,0
40,Human,F14,14,4,1,0,1,yes promo,negative,advanced,3321,3500,3150,3301,4.574,-171,0.242,human,1,9,8,0,14,2215,2075,2390,4600,2285,1998,2161,2213,2199,2146,4434,1975,1866,1704,1811,1690,3446,1843,1861,1808,1838,1811,1854,1805,NA,140,315,2210,2315,288,164,51,14,53,2288,2459,109,163,108,121,1756,1604,19,54,30,26,42,49,625,0,2251.08,Matched (3),Yes-promo_Negative-impact_Advanced-forecast,Yes-promo_Negative-impact_Advanced-forecast,human,Human,advanced,yes promo,negative,1751,1,4.574,-171,0.242,5,,-1,0,-1,0
40,Human,F15,15,5,0,1,0,no promo,positive,baseline,427,510,440,521,15.547,13,2.952,human,1,9,1,4,15,532,505,579,549,469,461,465,500,472,474,476,469,489,530,486,502,524,512,509,562,542,490,527,541,NA,27,74,30,80,8,4,35,28,2,2,7,20,41,44,16,22,12,3,53,20,52,37,14,27,3,506.88,Matched (3),No-promo_Positive-impact_Baseline-forecast,No-promo_Positive-impact_Baseline-forecast,human,Human,baseline,no promo,positive,1894,18,15.547,13,2.952,16,,-1,0,0,0
40,Human,F16,16,2,1,1,1,yes promo,positive,advanced,780,850,900,796,13.065,120,0.748,human,1,9,7,0,16,818,263,291,280,314,373,364,400,907,306,376,441,316,354,828,498,431,455,465,458,430,423,380,450,NA,555,28,11,34,59,9,36,507,601,70,65,125,38,474,330,67,24,10,7,28,7,43,70,139,1,442.54,Matched (3),Yes-promo_Positive-impact_Advanced-forecast,Yes-promo_Positive-impact_Advanced-forecast,human,Human,advanced,yes promo,positive,2031,2,13.065,120,0.748,13,,-1,0,0,0
40,Human,F17,17,4,1,0,1,yes promo,negative,advanced,3831,4155,4000,3980,0.503,169,0.053,human,1,9,0,0,17,2725,4037,2923,3058,3112,2795,2563,2713,2540,2548,2580,4155,2345,2345,2305,2330,2263,2255,2513,2353,2245,2755,2308,2212,NA,1312,1114,135,54,317,232,150,173,8,32,1575,1810,0,40,25,67,8,258,160,108,510,447,97,375,0,2665.81,Matched (3),Yes-promo_Negative-impact_Advanced-forecast,Yes-promo_Negative-impact_Advanced-forecast,human,Human,advanced,yes promo,negative,2179,4,0.503,169,0.053,1,,-1,0,-1,0
40,Human,F18,18,4,1,0,1,yes promo,negative,advanced,4211,3988,4200,3999,5.026,-11,0.281,human,1,9,1,0,18,1756,1658,3353,1758,1524,1516,1655,1366,1651,2170,1608,1592,1639,1668,4398,1582,1609,3988,1508,1544,1644,1623,1669,1383,NA,98,1696,1596,234,7,138,289,285,519,562,16,47,29,2731,2816,27,2379,2480,36,100,21,45,286,715,0,1910.83,Matched (3),Yes-promo_Negative-impact_Advanced-forecast,Yes-promo_Negative-impact_Advanced-forecast,human,Human,advanced,yes promo,negative,2265,5,5.026,-11,0.281,5,,-1,0,-1,0
40,Human,F19,19,1,1,1,0,yes promo,positive,baseline,550,2450,2350,2667,11.886,1800,0.592,human,1,9,0,0,19,640,600,560,690,655,2700,535,615,635,670,2255,520,560,620,550,615,600,605,2475,560,565,585,740,550,NA,40,40,130,35,2045,2165,80,20,35,1585,1735,40,60,70,65,15,5,1870,1915,5,20,155,190,536,1,837.50,Matched (3),Yes-promo_Positive-impact_Baseline-forecast,Yes-promo_Positive-impact_Baseline-forecast,human,Human,baseline,yes promo,positive,2392,79,11.886,1800,0.592,12,,-1,0,0,0
40,Human,F20,20,6,0,0,0,no promo,negative,baseline,3199,3000,3400,3330,2.102,201,0.398,human,1,9,1,0,20,3295,3323,3068,3170,2949,2890,2603,3089,3422,3332,3384,3448,3399,3344,3154,3481,3309,3187,3116,2916,3324,3417,3265,3043,NA,28,256,102,221,59,287,487,333,90,52,64,49,55,191,327,171,122,71,201,409,93,152,222,176,0,3205.38,Matched (3),No-promo_Negative-impact_Baseline-forecast,No-promo_Negative-impact_Baseline-forecast,human,Human,baseline,no promo,negative,2493,4,2.102,201,0.398,2,,-1,0,-1,0
40,Human,F21,21,5,0,1,0,no promo,positive,baseline,2973,3000,3150,3001,4.965,177,2.753,human,1,9,5,1,21,3026,3023,2980,3022,2994,2975,2993,2898,2975,3048,3036,3238,3099,3019,2981,2969,2992,3020,2995,3040,3038,3062,3053,3258,NA,2,43,42,28,20,18,95,77,73,12,202,139,81,38,12,23,29,25,45,2,24,9,205,54,3,3030.66,Matched (3),No-promo_Positive-impact_Baseline-forecast,No-promo_Positive-impact_Baseline-forecast,human,Human,baseline,no promo,positive,2702,1,4.965,177,2.753,5,,-1,0,-1,0
40,Human,F22,22,3,1,0,0,yes promo,negative,baseline,2367,4400,5000,4001,24.969,2633,1.176,human,1,9,1,1,22,2429,2633,2486,2186,4286,2285,2275,2482,2049,2477,4255,2412,2388,2458,2501,4597,2373,2413,4981,2261,2316,2466,2435,2503,NA,205,147,300,2100,2001,11,207,433,428,1778,1843,24,70,43,2096,2224,40,2568,2720,55,150,31,68,850,1,2747.87,Matched (3),Yes-promo_Negative-impact_Baseline-forecast,Yes-promo_Negative-impact_Baseline-forecast,human,Human,baseline,yes promo,negative,2743,41,24.969,2633,1.176,25,,-1,0,1,0
